shipment number,tndr_first_tender_fg,tndr_carrier_type_cd,award_target_share_percent,tndr_target_share_percent,distribution_channel_desc,shp_type_indicator_fg,transport_group_cd,award_carrier_cd,carrier_type_cd,carrier_type_desc,shipping_condition_cd,preceding_document_category_cd,transport_lane,source_zip_cd,destination_zip_cd,transport_region,temp_condition_cd,temp_channel_cd,fiscal_month_desc,data_flag,hit_or_miss
72120027,N,B,0,100,NULL,I,NTC,ZPEC,B,Broadcast,40,V,V-00514690 To SP-KC,US-NC-27105,US-MO-64120,DRY WEST,D,D,Jun,train,0
72120046,N,B,0,100,Food Service,O,NTC,URXX,B,Broadcast,40,C,SP-Y4 To 0060073226,US-OH-44830,US-TX-75229,DRY NORTHEAST,D,D,Jun,train,0
72120102,Y,N,0,0,Retail,O,NTC,NEPH,N,Non-Primary,40,C,SP-FE To 0048006586,US-IN-46809,US-OH-43228,DRY NORTHEAST,D,D,Jun,train,0
72120125,N,B,0,0,Food Service,O,NTC,ZPEC,B,Broadcast,40,C,SP-FE To 0060056931,US-IN-46809,US-MO-65738,DRY NORTHEAST,D,D,Jun,train,0
72120145,N,B,0,0,Food Service,O,NTC,ZPEC,B,Broadcast,40,C,SP-FE To 0060024968,US-IN-46809,US-NH-03229,DRY NORTHEAST,D,D,Jun,train,0
72120302,N,N,37,15,Intercomp/Interplnt,O,NTC,ZKPQ,N,Non-Primary,40,V,SP-H7 To SP-FE,US-MO-63401,US-IN-46809,DRY SOUTHEAST,D,D,Jun,train,0
72120377,N,N,0,0,Intercomp/Interplnt,O,NTC,VXJD,N,Non-Primary,40,V,SP-H7 To SP-FE,US-MO-63401,US-IN-46809,DRY SOUTHEAST,D,D,Jun,train,0
72120378,N,N,0,0,Intercomp/Interplnt,O,NTC,VXJD,N,Non-Primary,40,V,SP-H7 To SP-FE,US-MO-63401,US-IN-46809,DRY SOUTHEAST,D,D,Jun,train,0
72120386,N,B,0,100,NULL,I,NTC,URXX,B,Broadcast,40,V,V-00509632 To SP-MS,US-KS-66031,US-TN-37127,DRY SOUTHEAST,D,D,Jun,train,0
72120388,N,B,0,50,Food Service,O,NTC,URXX,B,Broadcast,40,C,SP-MJ To 0017045300,US-MO-64120,US-CO-80229,DRY WEST,D,D,Jun,train,0
72120446,N,B,0,0,NULL,I,NTC,LLZY,B,Broadcast,40,V,V-00511136 To SP-BV,US-IL-60439,US-IL-61008,DRY MIDWEST,D,D,Jun,train,0
72120454,N,B,0,100,Food Service,O,NTC,URXX,B,Broadcast,40,C,SP-WL To 0060049416,US-IL-60481,US-IA-51570,DRY MIDWEST,D,D,Jun,train,0
72120736,N,B,0,0,NULL,I,TC,BHHL,B,Broadcast,40,V,V-00509822 To SP-3D,US-OR-97301,US-MO-64601,TEMP WEST,F,F,Jun,train,0
72120767,Y,N,0,0,NULL,I,NTC,YFVO,N,Non-Primary,40,V,V-00502429 To SP-JF,US-AR-72401,US-MN-55427,DRY MIDWEST,D,D,Jun,train,0
72120802,Y,N,0,0,Retail,O,TC,GXAJ,N,Non-Primary,41,C,SP-M1 To 0060073525,US-CA-91752,US-CA-94005,TEMP WEST,F,F,Jun,train,0
72120804,Y,N,0,0,Internal,O,NTC,CHRE,N,Non-Primary,41,I,SP-ET To 0014305400,CA-ON-L6Y 5,CA-ON-M4L 1,CANADA,D,D,Jun,train,0
72120809,Y,N,0,0,Internal,O,NTC,CHRE,N,Non-Primary,41,I,SP-ET To 0014305400,CA-ON-L6Y 5,CA-ON-N9A 5,CANADA,D,D,Jun,train,0
72120810,Y,N,0,0,Internal,O,NTC,QGHE,N,Non-Primary,43,I,SP-ET To 0014305400,CA-ON-L6Y 5,CA-ON-P1L 1,CANADA,D,D,Jun,train,0
72120811,Y,N,0,0,Internal,O,NTC,CHRE,N,Non-Primary,41,I,SP-LI To 0014305500,CA-AB-T2C 5,CA-BC-V3R 5,CANADA,D,D,Jun,train,0
72120812,Y,N,0,0,Internal,O,NTC,CHRE,N,Non-Primary,41,I,SP-LI To 0014305500,CA-AB-T2C 5,CA-BC-V4B 4,CANADA,D,D,Jun,train,0
72120847,Y,N,0,0,Retail,O,TC,RTQT,N,Non-Primary,41,C,SP-AI To 0060008016,US-TX-78744,US-OR-97321,TEMP WEST,PH,R,Jun,train,0
72120848,Y,N,0,0,Retail,O,TC,RTQT,N,Non-Primary,41,C,SP-AI To 0060014383,US-TX-78744,US-TX-75706,TEMP WEST,PH,R,Jun,train,0
72120853,Y,N,0,0,Intercomp/Interplnt,O,NTC,FLSZ,N,Non-Primary,40,V,SP-AL To SP-7192,US-NM-87113,US-IL-61008,DRY WEST,D,D,Jun,train,0
72120854,Y,N,0,0,Intercomp/Interplnt,O,NTC,FLSZ,N,Non-Primary,40,V,SP-AL To SP-7192,US-NM-87113,US-IL-61008,DRY WEST,D,D,Jun,train,0
72120855,Y,N,0,0,Intercomp/Interplnt,O,NTC,FLSZ,N,Non-Primary,40,V,SP-AL To SP-7192,US-NM-87113,US-IL-61008,DRY WEST,D,D,Jun,train,0
72120862,N,B,0,0,Intercomp/Interplnt,O,NTC,LLZY,B,Broadcast,40,V,SP-R7 To SP-GB,US-IA-52404,US-IL-61401,DRY MIDWEST,D,D,Jun,train,0
72120877,Y,N,0,0,Food Service,O,TC,TGIT,N,Non-Primary,40,C,0048002778 To SP-GE,US-TN-37072,US-IL-60134,TEMP WEST,F,F,Jun,train,0
72120881,Y,N,0,0,Intercomp/Interplnt,O,NTC,FLSZ,N,Non-Primary,40,V,SP-XQ To SP-P9,US-NE-68524,US-PA-17078,DRY WEST,D,D,Jun,train,0
72120882,Y,N,0,0,Intercomp/Interplnt,O,NTC,FLSZ,N,Non-Primary,40,V,SP-XQ To SP-FE,US-NE-68524,US-IN-46809,DRY WEST,D,D,Jun,train,0
72120885,Y,N,0,0,Intercomp/Interplnt,O,NTC,FLSZ,N,Non-Primary,40,V,SP-XQ To SP-CA,US-NE-68524,US-IL-60446,DRY WEST,D,D,Jun,train,0
72120904,N,B,0,0,Food Service,O,NTC,URXX,B,Broadcast,40,C,SP-Y4 To 0060045162,US-OH-44830,US-UT-84041,DRY NORTHEAST,D,D,Jun,train,0
72120910,N,B,0,0,Intercomp/Interplnt,O,NTC,BUXU,B,Broadcast,40,V,SP-7257 To SP-SG,US-KY-40210,US-GA-30025,DRY SOUTHEAST,D,D,Jun,train,0
72120928,N,B,0,0,Military,O,TC,BHHL,B,Broadcast,40,C,SP-JT To 0060032639,US-AR-72301,US-TX-78210,TEMP WEST,F,F,Jun,train,0
72120966,N,B,0,100,Retail,O,NTC,URXX,B,Broadcast,40,C,SP-WW To 0014077100,US-IA-52404,US-CO-80538,DRY MIDWEST,D,D,Jun,train,0
72121116,N,B,0,0,Retail,O,TC,BUXU,B,Broadcast,40,C,SP-WS To 0048004277,US-OH-45692,US-TX-78218,TEMP EAST,F,F,Jun,train,0
72121117,Y,N,0,0,Food Service,O,TC,BHHL,N,Non-Primary,40,C,SP-JL To 0060036466,US-MO-64804,US-WA-98930,TEMP WEST,F,F,Jun,train,0
72121118,N,B,0,0,Retail,O,TC,BUXU,B,Broadcast,40,C,SP-WS To 0060028667,US-OH-45692,US-TX-77041,TEMP EAST,F,F,Jun,train,0
72121139,N,B,0,100,Retail,O,NTC,URXX,B,Broadcast,40,C,SP-H7 To 0014076300,US-MO-63401,US-GA-30180,DRY SOUTHEAST,D,D,Jun,train,0
72121201,Y,N,0,0,Firesale/Misc.,O,NTC,EOLP,N,Non-Primary,40,C,SP-UQ To 0060033815,US-CA-95215,US-CA-91730,DRY WEST,D,D,Jun,train,0
72121212,Y,N,0,0,Retail,O,TC,YQVF,N,Non-Primary,40,C,SP-DH To 0048002504,US-CA-90746,US-CA-94545,TEMP WEST,R,R,Jun,train,0
72121259,N,B,0,100,Retail,O,TC,BHHL,B,Broadcast,40,C,SP-KA To 0009184727,US-MI-49048,US-OH-43015,TEMP WEST,R,R,Jun,train,0
72121261,Y,N,0,0,Intercomp/Interplnt,O,NTC,RLOS,N,Non-Primary,40,V,SP-AL To SP-MY,US-NM-87113,US-IL-60538,DRY WEST,D,D,Jun,train,0
72121466,N,P,37,3,Intercomp/Interplnt,O,NTC,ZKPQ,N,Non-Primary,40,V,SP-H7 To SP-FE,US-MO-63401,US-IN-46809,DRY SOUTHEAST,D,D,Jun,train,0
72121467,N,N,31,31,Intercomp/Interplnt,O,NTC,HJIK,N,Non-Primary,40,V,SP-H7 To SP-FE,US-MO-63401,US-IN-46809,DRY SOUTHEAST,D,D,Jun,train,0
72121476,N,N,0,0,Intercomp/Interplnt,O,NTC,SSAL,N,Non-Primary,40,V,SP-H7 To SP-FE,US-MO-63401,US-IN-46809,DRY SOUTHEAST,D,D,Jun,train,0
72121519,Y,N,0,0,Intercomp/Interplnt,O,NTC,NUXY,N,Non-Primary,40,V,SP-WW To SP-PV,US-IA-52404,US-IL-60134,DRY MIDWEST,D,D,Jun,train,0
72121520,Y,N,0,0,Intercomp/Interplnt,O,NTC,NUXY,N,Non-Primary,40,V,SP-WW To SP-PV,US-IA-52404,US-IL-60134,DRY MIDWEST,D,D,Jun,train,0
72121621,N,B,0,0,Food Service,O,NTC,ZPEC,B,Broadcast,40,C,SP-Y4 To 0060055700,US-OH-44830,US-MA-01843,DRY NORTHEAST,D,D,Jun,train,0
72121664,N,N,0,0,Intercomp/Interplnt,O,NTCB,QSJV,N,Non-Primary,40,V,SP-7112 To SP-CR,US-MN-55421,US-IA-52404,DRY MIDWEST,D,D,Jun,train,0
72121698,Y,N,0,0,Retail,O,NTC,URXX,N,Non-Primary,40,C,SP-GS To 0060019860,US-MO-64056,US-FL-32615,DRY WEST,D,D,Jun,train,0
72121745,N,B,0,0,Retail,O,TC,QXWP,B,Broadcast,40,C,SP-DH To 0060045210,US-CA-90746,US-CA-95206,TEMP WEST,R,R,Jun,train,0
72121762,N,B,100,0,Intercomp/Interplnt,O,NTC,LROI,B,Broadcast,60,V,SP-RB To SP-XF,US-MI-49512,US-CA-95330,DRY NORTHEAST,D,D,Jun,train,0
72121817,Y,N,0,0,NULL,I,NTC,GMDR,N,Non-Primary,40,V,V-00509610 To SP-TQ,US-NY-14606,CA-ON-M1L 3,CANADA,D,D,Jun,train,0
72121899,Y,N,0,0,Retail,O,NTC,URXX,N,Non-Primary,40,C,SP-GS To 0060019860,US-MO-64056,US-FL-32615,DRY WEST,D,D,Jun,train,0
72121942,Y,N,0,0,Intercomp/Interplnt,O,NTC,GMDR,N,Non-Primary,40,V,SP-LK To SP-ET,US-PA-18045,CA-ON-L6Y 5,DRY NORTHEAST,D,D,Jun,train,0
72121967,N,N,0,0,Retail,O,TC,VXRJ,N,Non-Primary,41,C,SP-8R To 0060068125,CA-QC-J4B 1,CA-MB-R3K 0,CANADA,R,R,Jun,train,0
72122078,Y,N,0,0,Food Service,O,NTC,BHHL,N,Non-Primary,40,C,SP-Y4 To 0026083500,US-OH-44830,US-LA-70123,DRY NORTHEAST,D,D,Jun,train,0
72122079,Y,N,0,0,Intercomp/Interplnt,O,NTC,BHHL,N,Non-Primary,40,V,SP-CC To SP-WL,US-IA-52233,US-IL-60481,DRY MIDWEST,D,D,Jun,train,0
72122080,Y,N,0,0,Intercomp/Interplnt,O,NTC,BHHL,N,Non-Primary,40,V,SP-WW To SP-MY,US-IA-52404,US-IL-60538,DRY MIDWEST,D,D,Jun,train,0
72122081,Y,N,0,0,Retail,O,NTC,BHHL,N,Non-Primary,40,C,SP-SG To 0014076300,US-GA-30025,US-GA-30180,DRY SOUTHEAST,D,D,Jun,train,0
72122082,Y,N,0,0,Intercomp/Interplnt,O,NTC,BHHL,N,Non-Primary,40,I,SP-NJ To SP-V4,US-MS-39140,US-TX-76010,DRY SOUTHEAST,D,D,Jun,train,0
72122083,Y,N,0,0,Intercomp/Interplnt,O,NTC,BHHL,N,Non-Primary,40,V,SP-NJ To SP-V4,US-MS-39140,US-TX-76010,DRY SOUTHEAST,D,D,Jun,train,0
72122084,Y,N,0,0,Intercomp/Interplnt,O,NTC,BHHL,N,Non-Primary,40,V,SP-B8 To SP-RO,US-MN-55418,US-TX-76262,DRY MIDWEST,D,D,Jun,train,0
72122086,Y,N,0,0,Intercomp/Interplnt,O,NTC,BHHL,N,Non-Primary,40,V,SP-B8 To SP-RO,US-MN-55418,US-TX-76262,DRY MIDWEST,D,D,Jun,train,0
72122087,Y,N,0,0,Food Service,O,NTC,BHHL,N,Non-Primary,40,C,SP-OO To 0060042678,US-FL-32824,US-FL-34475,DRY SOUTHEAST,D,D,Jun,train,0
72122088,Y,N,0,0,Intercomp/Interplnt,O,NTC,BHHL,N,Non-Primary,40,V,SP-JD To SP-WL,US-PA-17752,US-IL-60481,DRY NORTHEAST,D,D,Jun,train,0
72122089,Y,N,0,0,Retail,O,NTC,BHHL,N,Non-Primary,40,C,SP-SG To 0014076300,US-GA-30025,US-GA-30180,DRY SOUTHEAST,D,D,Jun,train,0
72122095,Y,N,0,0,Retail,O,NTC,NUXY,N,Non-Primary,40,C,SP-SG To 0060025941,US-GA-30025,US-FL-33478,DRY SOUTHEAST,D,D,Jun,train,0
72122096,Y,N,0,0,Food Service,O,NTC,NUXY,N,Non-Primary,40,C,SP-MR To 0048000631,US-OH-43314,US-KY-42101,DRY NORTHEAST,D,D,Jun,train,0
72122097,Y,N,0,0,Intercomp/Interplnt,O,NTC,NUXY,N,Non-Primary,40,V,SP-SW To SP-FE,US-NY-14043,US-IN-46809,DRY NORTHEAST,D,D,Jun,train,0
72122098,Y,N,0,0,Food Service,O,NTC,NUXY,N,Non-Primary,40,C,SP-V4 To 0020185800,US-TX-76010,US-LA-70454,DRY SOUTHEAST,D,D,Jun,train,0
72122112,N,B,0,0,Retail,O,NTC,BUXU,B,Broadcast,40,C,SP-WW To 0060045801,US-IA-52404,US-PA-17406,DRY MIDWEST,D,D,Jun,train,0
72122135,Y,N,0,0,NULL,I,NTC,BHHL,N,Non-Primary,40,V,V-00515493 To SP-MR,US-MO-64161,US-OH-43314,DRY NORTHEAST,D,D,Jun,train,0
72122136,Y,N,0,0,NULL,I,NTC,BHHL,N,Non-Primary,40,V,V-00509632 To SP-MM,US-KS-66031,US-IL-60538,DRY MIDWEST,D,D,Jun,train,0
72122137,Y,N,0,0,NULL,I,NTC,BHHL,N,Non-Primary,40,V,V-00509064 To SP-RS,US-IN-47905,US-MI-49512,DRY NORTHEAST,D,D,Jun,train,0
72122138,Y,N,0,0,NULL,I,NTC,BHHL,N,Non-Primary,40,V,V-00157261 To SP-YO,US-IL-60609,US-KY-40744,DRY SOUTHEAST,D,D,Jun,train,0
72122140,Y,N,0,0,NULL,I,NTC,BHHL,N,Non-Primary,40,V,V-00509064 To SP-PV,US-IN-47905,US-IL-60134,DRY MIDWEST,D,D,Jun,train,0
72122141,Y,N,0,0,NULL,I,NTC,BHHL,N,Non-Primary,40,V,V-00514690 To SP-CR,US-NC-27105,US-IA-52404,DRY MIDWEST,D,D,Jun,train,0
72122149,Y,N,0,0,Intercomp/Interplnt,O,NTC,NUXY,N,Non-Primary,40,V,SP-JD To SP-WL,US-PA-17752,US-IL-60481,DRY NORTHEAST,D,D,Jun,train,0
72122150,Y,N,0,0,Retail,O,NTC,NUXY,N,Non-Primary,40,C,SP-H7 To 0060064686,US-MO-63401,US-IL-60543,DRY SOUTHEAST,D,D,Jun,train,0
72122151,Y,N,0,0,Food Service,O,NTC,NUXY,N,Non-Primary,40,C,SP-V4 To 0060059808,US-TX-76010,US-LA-70001,DRY SOUTHEAST,D,D,Jun,train,0
72122152,Y,N,0,0,Intercomp/Interplnt,O,NTC,NUXY,N,Non-Primary,40,V,SP-YH To SP-WL,US-NJ-08014,US-IL-60481,DRY NORTHEAST,D,D,Jun,train,0
72122153,Y,N,0,0,Intercomp/Interplnt,O,NTC,NUXY,N,Non-Primary,40,I,SP-7X To SP-AL,US-IA-50208,US-NM-87113,DRY MIDWEST,D,D,Jun,train,0
72122154,Y,N,0,0,Food Service,O,NTC,NUXY,N,Non-Primary,40,C,SP-Y4 To 0048002916,US-OH-44830,US-IL-60417,DRY NORTHEAST,D,D,Jun,train,0
72122155,Y,N,0,0,Intercomp/Interplnt,O,NTC,NUXY,N,Non-Primary,40,V,SP-AV To SP-MY,US-IA-50047,US-IL-60538,DRY MIDWEST,D,D,Jun,train,0
72122156,Y,N,0,0,Food Service,O,NTC,NUXY,N,Non-Primary,40,C,SP-MR To 0048000631,US-OH-43314,US-KY-42101,DRY NORTHEAST,D,D,Jun,train,0
72122157,Y,N,0,0,Retail,O,NTC,NUXY,N,Non-Primary,40,C,SP-WW To 0048002363,US-IA-52404,US-MN-55343,DRY MIDWEST,D,D,Jun,train,0
72122158,Y,N,0,0,Intercomp/Interplnt,O,NTC,NUXY,N,Non-Primary,40,V,SP-MY To SP-FE,US-IL-60538,US-IN-46809,DRY MIDWEST,D,D,Jun,train,0
72122159,Y,N,0,0,Retail,O,NTC,NUXY,N,Non-Primary,40,C,SP-WL To 0060046748,US-IL-60481,US-WI-53066,DRY MIDWEST,D,D,Jun,train,0
72122160,Y,N,0,0,Retail,O,NTC,NUXY,N,Non-Primary,40,C,SP-WL To 0060028192,US-IL-60481,US-WI-53711,DRY MIDWEST,D,D,Jun,train,0
72122161,Y,N,0,0,Intercomp/Interplnt,O,NTC,NUXY,N,Non-Primary,40,V,SP-RO To SP-UQ,US-TX-76262,US-CA-95215,DRY SOUTHEAST,D,D,Jun,train,0
72122262,Y,N,0,0,Retail,O,NTC,URXX,N,Non-Primary,40,C,SP-H7 To 0060068821,US-MO-63401,US-MI-48111,DRY SOUTHEAST,D,D,Jun,train,0
72122284,Y,N,0,0,Food Service,O,TC,ZPEC,N,Non-Primary,40,C,SP-JL To 0060028353,US-MO-64804,US-TX-76033,TEMP WEST,F,F,Jun,train,0
72122285,Y,N,0,0,Food Service,O,TC,ZPEC,N,Non-Primary,40,C,SP-JL To 0060032882,US-MO-64804,US-OH-43953,TEMP WEST,F,F,Jun,train,0
72122301,Y,N,0,0,Retail,O,NTC,NUXY,N,Non-Primary,40,C,SP-GB To 0060016320,US-IL-61401,US-MO-65251,DRY MIDWEST,D,D,Jun,train,0
72122302,Y,N,0,0,Retail,O,NTC,NUXY,N,Non-Primary,40,C,SP-GB To 0060016320,US-IL-61401,US-MO-65251,DRY MIDWEST,D,D,Jun,train,0
72122303,Y,N,0,0,Retail,O,NTC,NUXY,N,Non-Primary,40,C,SP-GB To 0060016320,US-IL-61401,US-MO-65251,DRY MIDWEST,D,D,Jun,train,0
72122304,Y,N,0,0,Retail,O,NTC,NUXY,N,Non-Primary,40,C,SP-GB To 0060016320,US-IL-61401,US-MO-65251,DRY MIDWEST,D,D,Jun,train,0
72122305,Y,N,0,0,Retail,O,NTC,NUXY,N,Non-Primary,40,C,SP-GB To 0060016320,US-IL-61401,US-MO-65251,DRY MIDWEST,D,D,Jun,train,0
72122309,Y,N,0,0,Intercomp/Interplnt,O,TC,BUXU,N,Non-Primary,40,V,SP-DY To SP-WL,US-CO-80011,US-IL-60481,TEMP WEST,PH,R,Jun,train,0
72122310,Y,N,0,0,Intercomp/Interplnt,O,TC,BUXU,N,Non-Primary,40,V,SP-DY To SP-WL,US-CO-80011,US-IL-60481,TEMP WEST,PH,R,Jun,train,0
72122338,N,B,0,100,Retail,O,TC,LLZY,B,Broadcast,40,C,SP-KA To 0060019542,US-MI-49048,US-WI-54660,TEMP WEST,R,R,Jun,train,0
72122348,Y,N,0,0,Food Service,O,NTC,BHHL,N,Non-Primary,40,C,SP-VN To 0020762600,US-CA-90058,US-OR-97230,DRY WEST,D,D,Jun,train,0
72122378,Y,N,0,0,Retail,O,NTC,CHRE,N,Non-Primary,41,C,0060028001 To SP-ET,CA-NB-E1H 2,CA-ON-L6Y 5,CANADA,D,D,Jun,train,0
72122428,N,B,0,0,Intercomp/Interplnt,O,NTC,ZPEC,B,Broadcast,40,V,SP-BU To SP-FE,US-NY-14203,US-IN-46809,DRY NORTHEAST,D,D,Jun,train,0
72122435,Y,N,0,0,Retail,O,NTC,BJTI,N,Non-Primary,40,C,SP-UQ To 0060061865,US-CA-95215,US-CA-94601,DRY WEST,D,D,Jun,train,0
72122487,Y,N,0,0,Intercomp/Interplnt,O,TC,FUYI,N,Non-Primary,40,V,SP-QT To SP-CA,US-TN-37210,US-IL-60446,TEMP EAST,PH,R,Jun,train,0
72122488,Y,N,0,0,Intercomp/Interplnt,O,TC,FUYI,N,Non-Primary,40,V,SP-QT To SP-CA,US-TN-37210,US-IL-60446,TEMP EAST,PH,R,Jun,train,0
72122489,Y,N,0,0,Intercomp/Interplnt,O,TC,FUYI,N,Non-Primary,40,V,SP-QT To SP-CA,US-TN-37210,US-IL-60446,TEMP EAST,PH,R,Jun,train,0
72122490,Y,N,0,0,Intercomp/Interplnt,O,TC,FUYI,N,Non-Primary,40,V,SP-QT To SP-CA,US-TN-37210,US-IL-60446,TEMP EAST,PH,R,Jun,train,0
72122534,N,B,0,0,Food Service,O,NTC,BUXU,B,Broadcast,40,C,SP-Y4 To 0010764000,US-OH-44830,US-MN-55343,DRY NORTHEAST,D,D,Jun,train,0
72122584,Y,N,0,0,Internal,O,TC,QXWP,N,Non-Primary,40,I,SP-MS To 0060055587,US-TN-37127,US-MN-55427,TEMP EAST,R,R,Jun,train,0
72122586,Y,N,0,0,Intercomp/Interplnt,O,TC,ZPEC,N,Non-Primary,40,V,SP-WL To SP-FE,US-IL-60481,US-IN-46809,TEMP WEST,PH,R,Jun,train,0
72122590,Y,N,0,0,Intercomp/Interplnt,O,TC,BUXU,N,Non-Primary,40,V,SP-DY To SP-P8,US-CO-80011,US-PA-17078,TEMP WEST,PH,R,Jun,train,0
72122591,Y,N,0,0,Intercomp/Interplnt,O,TC,BUXU,N,Non-Primary,40,V,SP-DY To SP-P8,US-CO-80011,US-PA-17078,TEMP WEST,PH,R,Jun,train,0
72122592,Y,N,0,0,Intercomp/Interplnt,O,TC,BUXU,N,Non-Primary,40,V,SP-DY To SP-SG,US-CO-80011,US-GA-30025,TEMP WEST,PH,R,Jun,train,0
72122593,Y,N,0,0,Intercomp/Interplnt,O,TC,BUXU,N,Non-Primary,40,V,SP-DY To SP-P8,US-CO-80011,US-PA-17078,TEMP WEST,PH,R,Jun,train,0
72122638,Y,N,0,0,Retail,O,NTC,PTVF,N,Non-Primary,40,C,SP-WL To 0060073881,US-IL-60481,US-MO-64093,DRY MIDWEST,D,D,Jun,train,0
72122639,N,B,0,100,Intercomp/Interplnt,O,NTC,URXX,B,Broadcast,40,V,SP-SW To SP-SG,US-NY-14043,US-GA-30025,DRY NORTHEAST,D,D,Jun,train,0
72122648,N,B,0,0,Intercomp/Interplnt,O,NTC,URXX,B,Broadcast,40,V,SP-SW To SP-SG,US-NY-14043,US-GA-30025,DRY NORTHEAST,D,D,Jun,train,0
72122736,N,B,0,100,Intercomp/Interplnt,O,NTC,URXX,B,Broadcast,40,V,SP-SW To SP-SG,US-NY-14043,US-GA-30025,DRY NORTHEAST,D,D,Jun,train,0
72122770,Y,N,0,0,Intercomp/Interplnt,O,NTC,URXX,N,Non-Primary,40,V,SP-7089 To SP-SG,US-CA-95776,US-GA-30025,DRY WEST,D,D,Jun,train,0
72122777,N,B,0,0,Intercomp/Interplnt,O,NTC,URXX,B,Broadcast,40,V,SP-SW To SP-SG,US-NY-14043,US-GA-30025,DRY NORTHEAST,D,D,Jun,train,0
72122883,Y,N,0,0,Retail,O,TC,BHHL,N,Non-Primary,40,C,SP-JT To 0010762400,US-AR-72301,US-TX-77029,TEMP WEST,F,F,Jun,train,0
72122927,N,B,0,0,Intercomp/Interplnt,O,NTC,VOMK,B,Broadcast,40,V,SP-B8 To SP-LI,US-MN-55418,CA-AB-T2C 5,DRY MIDWEST,D,D,Jun,train,0
72122955,Y,N,0,0,NULL,I,TC,YFVO,N,Non-Primary,40,V,V-00502144 To SP-HN,US-CA-93625,US-MO-63401,TEMP WEST,PH,R,Jun,train,0
72122956,Y,N,0,0,NULL,I,TC,YFVO,N,Non-Primary,40,V,V-00509028 To SP-RB,US-IN-46725,US-MI-49512,TEMP WEST,PH,R,Jun,train,0
72122996,Y,N,0,0,Intercomp/Interplnt,O,NTC,BUXU,N,Non-Primary,40,V,SP-H7 To SP-4S,US-MO-63401,US-KS-66021,DRY SOUTHEAST,D,D,Jun,train,0
72123015,Y,N,0,0,Food Service,O,TC,BHHL,N,Non-Primary,40,C,SP-JL To 0060033523,US-MO-64804,US-AZ-85193,TEMP WEST,F,F,Jun,train,0
72123016,Y,N,0,0,Food Service,O,TC,BHHL,N,Non-Primary,40,C,SP-JL To 0048002924,US-MO-64804,US-KY-40741,TEMP WEST,F,F,Jun,train,0
72123041,Y,N,0,0,Intercomp/Interplnt,O,NTC,WREC,N,Non-Primary,40,V,SP-H7 To SP-4S,US-MO-63401,US-KS-66021,DRY SOUTHEAST,D,D,Jun,train,0
72123042,Y,N,0,0,Intercomp/Interplnt,O,NTC,BUXU,N,Non-Primary,40,V,SP-H7 To SP-4S,US-MO-63401,US-KS-66021,DRY SOUTHEAST,D,D,Jun,train,0
72123043,Y,N,0,0,Intercomp/Interplnt,O,NTC,BUXU,N,Non-Primary,40,V,SP-H7 To SP-4S,US-MO-63401,US-KS-66021,DRY SOUTHEAST,D,D,Jun,train,0
72123053,Y,N,0,0,Intercomp/Interplnt,O,NTC,BUXU,N,Non-Primary,40,V,SP-H7 To SP-4S,US-MO-63401,US-KS-66021,DRY SOUTHEAST,D,D,Jun,train,0
72123065,Y,N,0,0,Intercomp/Interplnt,O,NTC,WREC,N,Non-Primary,40,V,SP-H7 To SP-4S,US-MO-63401,US-KS-66021,DRY SOUTHEAST,D,D,Jun,train,0
72123066,Y,N,0,0,Intercomp/Interplnt,O,NTC,WREC,N,Non-Primary,40,V,SP-H7 To SP-4S,US-MO-63401,US-KS-66021,DRY SOUTHEAST,D,D,Jun,train,0
72123086,N,N,0,0,Intercomp/Interplnt,O,NTC,BPNK,N,Non-Primary,60,V,SP-CE To SP-WL,US-GA-30014,US-IL-60481,DRY SOUTHEAST,D,D,Jun,train,0
72123094,N,B,0,0,Food Service,O,TC,TJIS,B,Broadcast,40,C,SP-JL To 0048000183,US-MO-64804,US-IL-61611,TEMP WEST,F,F,Jun,train,0
72123138,N,B,100,100,Intercomp/Interplnt,O,NTC,LROI,B,Broadcast,60,V,SP-7002 To SP-XF,US-MI-49512,US-CA-95330,DRY NORTHEAST,D,D,Jun,train,0
72123154,N,N,0,0,Retail,O,NTC,NUXY,N,Non-Primary,40,C,SP-RO To 0013965900,US-TX-76262,US-TX-76504,DRY SOUTHEAST,D,D,Jun,train,0
72123156,N,N,0,0,Retail,O,NTC,NUXY,N,Non-Primary,40,C,SP-SG To 0060019541,US-GA-30025,US-AL-36801,DRY SOUTHEAST,D,D,Jun,train,0
72123161,Y,N,0,0,Retail,O,NTC,NEPH,N,Non-Primary,40,C,SP-FE To 0060028149,US-IN-46809,US-OH-43160,DRY NORTHEAST,D,D,Jun,train,0
72123164,N,N,0,0,Retail,O,NTC,NUXY,N,Non-Primary,40,C,SP-SG To 0060024092,US-GA-30025,US-GA-30655,DRY SOUTHEAST,D,D,Jun,train,0
72123171,N,N,0,0,Retail,O,NTC,NUXY,N,Non-Primary,40,C,SP-SG To 0060010245,US-GA-30025,US-SC-29728,DRY SOUTHEAST,D,D,Jun,train,0
72123181,N,N,0,0,Retail,O,NTC,NUXY,N,Non-Primary,40,C,SP-SG To 0060019541,US-GA-30025,US-AL-36801,DRY SOUTHEAST,D,D,Jun,train,0
72123200,Y,N,0,0,Intercomp/Interplnt,O,NTC,YFVO,N,Non-Primary,40,V,SP-UQ To SP-DC,US-CA-95215,US-CA-92571,DRY WEST,D,D,Jun,train,0
